,1,"The Journey of a Ceramic Piece","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam ex numquam, explicabo nam minima dolorum modi, magnam totam quaerat eos sequi id nihil. Quasi, esse tempora veritatis, quis quidem officiis, aut cumque sapiente harum voluptate fuga libero? Dolores sint vel, autem, consequuntur animi recusandae saepe neque, veniam ut aliquid error. Commodi illo a rerum est, nulla laudantium ab reiciendis ratione vero veritatis provident accusamus sit deserunt ducimus tenetur optio ipsa reprehenderit adipisci minus sunt debitis omnis esse! Optio corrupti accusantium exercitationem accusamus minus ad totam fuga! Asperiores assumenda sit maxime numquam, quae dolores iste repellendus fugiat debitis obcaecati, placeat beatae cupiditate minus laboriosam ipsam nesciunt officiis commodi fuga consequuntur possimus quis? Nam laboriosam, et recusandae ad quasi, sapiente nostrum officia odio omnis tempore accusantium nihil dolorum fuga repellendus similique sit? Atque aliquid ex, dolore architecto similique, ratione ipsum dicta natus nisi deleniti sunt nesciunt consequuntur aut animi hic error cum deserunt voluptate consequatur, ducimus fugit. Provident eum velit culpa, dignissimos, rem voluptatum debitis fugiat odio aliquam dolores necessitatibus tempore laudantium assumenda. Fuga, ipsum expedita! Neque rem numquam eum suscipit tempora facilis dolorum rerum omnis, libero laboriosam mollitia debitis dolorem perferendis sapiente deserunt alias, consequuntur non voluptates architecto sit ipsam quam similique minima. Provident dignissimos hic rerum ipsam qui aperiam nostrum nulla tempora ad. Excepturi cum velit, architecto nihil ex aspernatur culpa, doloremque impedit natus nisi in itaque sed corrupti est blanditiis quisquam.","uploads/posts/ceramic-vase.jpg","2025-05-25 09:48:51","2025-05-25 09:48:51"
,2,"A Day in the Studio","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam ex numquam, explicabo nam minima dolorum modi, magnam totam quaerat eos sequi id nihil. Quasi, esse tempora veritatis, quis quidem officiis, aut cumque sapiente harum voluptate fuga libero? Dolores sint vel, autem, consequuntur animi recusandae saepe neque, veniam ut aliquid error. Commodi illo a rerum est, nulla laudantium ab reiciendis ratione vero veritatis provident accusamus sit deserunt ducimus tenetur optio ipsa reprehenderit adipisci minus sunt debitis omnis esse! Optio corrupti accusantium exercitationem accusamus minus ad totam fuga! Asperiores assumenda sit maxime numquam, quae dolores iste repellendus fugiat debitis obcaecati, placeat beatae cupiditate minus laboriosam ipsam nesciunt officiis commodi fuga consequuntur possimus quis? Nam laboriosam, et recusandae ad quasi, sapiente nostrum officia odio omnis tempore accusantium nihil dolorum fuga repellendus similique sit? Atque aliquid ex, dolore architecto similique, ratione ipsum dicta natus nisi deleniti sunt nesciunt consequuntur aut animi hic error cum deserunt voluptate consequatur, ducimus fugit. Provident eum velit culpa, dignissimos, rem voluptatum debitis fugiat odio aliquam dolores necessitatibus tempore laudantium assumenda. Fuga, ipsum expedita! Neque rem numquam eum suscipit tempora facilis dolorum rerum omnis, libero laboriosam mollitia debitis dolorem perferendis sapiente deserunt alias, consequuntur non voluptates architecto sit ipsam quam similique minima. Provident dignissimos hic rerum ipsam qui aperiam nostrum nulla tempora ad. Excepturi cum velit, architecto nihil ex aspernatur culpa, doloremque impedit natus nisi in itaque sed corrupti est blanditiis quisquam. Eligendi voluptatem odit possimus molestiae quae aperiam amet debitis accusamus eum nobis, corporis unde nam excepturi! Dolorum, veniam odit laudantium recusandae architecto tempore quisquam. Illum minima molestiae necessitatibus provident quas, sunt perferendis temporibus autem quam iste! Vitae accusamus praesentium aut quasi quisquam in dolorum error veniam dolorem beatae quidem impedit repudiandae, voluptatum veritatis ab molestiae ipsam aliquam libero facere labore excepturi porro dolore! Ipsa veritatis id non nesciunt voluptatum eum voluptatem ab! Nemo velit labore odio, quasi quas voluptate. Commodi, voluptates quos. Minus nulla dolore quis cum, tenetur aliquid recusandae non. Esse ad nemo exercitationem laudantium praesentium sequi a dolores quam recusandae, incidunt tempore odio, accusantium perspiciatis ullam, cumque nobis illum maiores facere doloribus? Ipsam praesentium, quos iure minima qui veritatis tenetur pariatur cum facilis maiores fugiat quibusdam, similique dolores nobis ea tempore soluta. Amet quidem recusandae non voluptatibus labore at perspiciatis, accusantium aut quod ipsum odit tempora, deleniti, voluptates doloribus velit quasi repudiandae. Unde sequi eaque mollitia animi iure exercitationem laboriosam eveniet fugit accusamus tenetur impedit odio odit veniam ab nostrum qui recusandae ratione quaerat nihil doloribus iusto eligendi, rerum praesentium nam. Sapiente sunt cupiditate quidem perferendis sint impedit rem, eaque vitae similique doloremque error qui veniam, voluptatibus saepe obcaecati, quibusdam molestias debitis perspiciatis ratione libero facilis possimus! Aspernatur dignissimos nesciunt quibusdam provident pariatur sequi animi quo ipsa nisi eveniet, vel voluptate deleniti, eaque corrupti nemo. Consectetur iure expedita similique quis quos explicabo at consequatur assumenda maiores obcaecati atque, eum architecto delectus, voluptas enim. Possimus, non eaque.","uploads/posts/potter.jpg","2025-05-25 09:48:51","2025-05-25 09:48:51"
,3,"Creative Process from Start to Finish","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam ex numquam, explicabo nam minima dolorum modi, magnam totam quaerat eos sequi id nihil. Quasi, esse tempora veritatis, quis quidem officiis, aut cumque sapiente harum voluptate fuga libero? Dolores sint vel, autem, consequuntur animi recusandae saepe neque, veniam ut aliquid error. Commodi illo a rerum est, nulla laudantium ab reiciendis ratione vero veritatis provident accusamus sit deserunt ducimus tenetur optio ipsa reprehenderit adipisci minus sunt debitis omnis esse! Optio corrupti accusantium exercitationem accusamus minus ad totam fuga! Asperiores assumenda sit maxime numquam, quae dolores iste repellendus fugiat debitis obcaecati, placeat beatae cupiditate minus laboriosam ipsam nesciunt officiis commodi fuga consequuntur possimus quis? Nam laboriosam, et recusandae ad quasi, sapiente nostrum officia odio omnis tempore accusantium nihil dolorum fuga repellendus similique sit? Atque aliquid ex, dolore architecto similique, ratione ipsum dicta natus nisi deleniti sunt nesciunt consequuntur aut animi hic error cum deserunt voluptate consequatur, ducimus fugit. Provident eum velit culpa, dignissimos, rem voluptatum debitis fugiat odio aliquam dolores necessitatibus tempore laudantium assumenda. Fuga, ipsum expedita! Neque rem numquam eum suscipit tempora facilis dolorum rerum omnis, libero laboriosam mollitia debitis dolorem perferendis sapiente deserunt alias, consequuntur non voluptates architecto sit ipsam quam similique minima. Provident dignissimos hic rerum ipsam qui aperiam nostrum nulla tempora ad. Excepturi cum velit, architecto nihil ex aspernatur culpa, doloremque impedit natus nisi in itaque sed corrupti est blanditiis quisquam. Eligendi voluptatem odit possimus molestiae quae aperiam amet debitis accusamus eum nobis, corporis unde nam excepturi! Dolorum, veniam odit laudantium recusandae architecto tempore quisquam. Illum minima molestiae necessitatibus provident quas, sunt perferendis temporibus autem quam iste! Vitae accusamus praesentium aut quasi quisquam in dolorum error veniam dolorem beatae quidem impedit repudiandae, voluptatum veritatis ab molestiae ipsam aliquam libero facere labore excepturi porro dolore! Ipsa veritatis id non nesciunt voluptatum eum voluptatem ab! Nemo velit labore odio, quasi quas voluptate. Commodi, voluptates quos. Minus nulla dolore quis cum, tenetur aliquid recusandae non.","uploads/posts/store.jpg","2025-05-25 09:48:51","2025-05-25 09:48:51"
,4,"From Hobby to Running a Ceramic Studio","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam ex numquam, explicabo nam minima dolorum modi, magnam totam quaerat eos sequi id nihil. Quasi, esse tempora veritatis, quis quidem officiis, aut cumque sapiente harum voluptate fuga libero? Dolores sint vel, autem, consequuntur animi recusandae saepe neque, veniam ut aliquid error. Commodi illo a rerum est, nulla laudantium ab reiciendis ratione vero veritatis provident accusamus sit deserunt ducimus tenetur optio ipsa reprehenderit adipisci minus sunt debitis omnis esse! Optio corrupti accusantium exercitationem accusamus minus ad totam fuga! Asperiores assumenda sit maxime numquam, quae dolores iste repellendus fugiat debitis obcaecati, placeat beatae cupiditate minus laboriosam ipsam nesciunt officiis commodi fuga consequuntur possimus quis? Nam laboriosam, et recusandae ad quasi, sapiente nostrum officia odio omnis tempore accusantium nihil dolorum fuga repellendus similique sit? Atque aliquid ex, dolore architecto similique, ratione ipsum dicta natus nisi deleniti sunt nesciunt consequuntur aut animi hic error cum deserunt voluptate consequatur, ducimus fugit. Provident eum velit culpa, dignissimos, rem voluptatum debitis fugiat odio aliquam dolores necessitatibus tempore laudantium assumenda. Fuga, ipsum expedita! Neque rem numquam eum suscipit tempora facilis dolorum rerum omnis, libero laboriosam mollitia debitis dolorem perferendis sapiente deserunt alias, consequuntur non voluptates architecto sit ipsam quam similique minima. Provident dignissimos hic rerum ipsam qui aperiam nostrum nulla tempora ad. Excepturi cum velit, architecto nihil ex aspernatur culpa, doloremque impedit natus nisi in itaque sed corrupti est blanditiis quisquam. Eligendi voluptatem odit possimus molestiae quae aperiam amet debitis accusamus eum nobis, corporis unde nam excepturi! Dolorum, veniam odit laudantium recusandae architecto tempore quisquam. Illum minima molestiae necessitatibus provident quas, sunt perferendis temporibus autem quam iste! Vitae accusamus praesentium aut quasi quisquam in dolorum error veniam dolorem beatae quidem impedit repudiandae, voluptatum veritatis ab molestiae ipsam aliquam libero facere labore excepturi porro dolore! Ipsa veritatis id non nesciunt voluptatum eum voluptatem ab! Nemo velit labore odio, quasi quas voluptate. Commodi, voluptates quos. Minus nulla dolore quis cum, tenetur aliquid recusandae non. Esse ad nemo exercitationem laudantium praesentium sequi a dolores quam recusandae, incidunt tempore odio, accusantium perspiciatis ullam, cumque nobis illum maiores facere doloribus? Ipsam praesentium, quos iure minima qui veritatis tenetur pariatur cum facilis maiores fugiat quibusdam, similique dolores nobis ea tempore soluta. Amet quidem recusandae non voluptatibus labore at perspiciatis, accusantium aut quod ipsum odit tempora, deleniti, voluptates doloribus velit quasi repudiandae. Unde sequi eaque mollitia animi iure exercitationem laboriosam eveniet fugit accusamus tenetur impedit odio odit veniam ab nostrum qui recusandae ratione quaerat nihil doloribus iusto eligendi, rerum praesentium nam. Sapiente sunt cupiditate quidem perferendis.","uploads/posts/tea.jpg","2025-05-25 09:48:51","2025-05-25 09:48:51"
,5,"How Nature Inspires My Work","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam ex numquam, explicabo nam minima dolorum modi, magnam totam quaerat eos sequi id nihil. Quasi, esse tempora veritatis, quis quidem officiis, aut cumque sapiente harum voluptate fuga libero? Dolores sint vel, autem, consequuntur animi recusandae saepe neque, veniam ut aliquid error. Commodi illo a rerum est, nulla laudantium ab reiciendis ratione vero veritatis provident accusamus sit deserunt ducimus tenetur optio ipsa reprehenderit adipisci minus sunt debitis omnis esse! Optio corrupti accusantium exercitationem accusamus minus ad totam fuga! Asperiores assumenda sit maxime numquam, quae dolores iste repellendus fugiat debitis obcaecati, placeat beatae cupiditate minus laboriosam ipsam nesciunt officiis commodi fuga consequuntur possimus quis? Nam laboriosam, et recusandae ad quasi, sapiente nostrum officia odio omnis tempore accusantium nihil dolorum fuga repellendus similique sit? Atque aliquid ex, dolore architecto similique, ratione ipsum dicta natus nisi deleniti sunt nesciunt consequuntur aut animi hic error cum deserunt voluptate consequatur, ducimus fugit. Provident eum velit culpa, dignissimos, rem voluptatum debitis fugiat odio aliquam dolores necessitatibus tempore laudantium assumenda. Fuga, ipsum expedita! Neque rem numquam eum suscipit tempora facilis dolorum rerum omnis, libero laboriosam mollitia debitis dolorem perferendis sapiente deserunt alias, consequuntur non voluptates architecto sit ipsam quam similique minima. Provident dignissimos hic rerum ipsam qui aperiam nostrum nulla tempora ad. Excepturi cum velit, architecto nihil ex aspernatur culpa, doloremque impedit natus nisi in itaque sed corrupti est blanditiis quisquam. Eligendi voluptatem odit possimus molestiae quae aperiam amet debitis accusamus eum nobis, corporis unde nam excepturi! Dolorum, veniam odit laudantium recusandae architecto tempore quisquam. Illum minima molestiae necessitatibus provident quas, sunt perferendis temporibus autem quam iste!","uploads/posts/tea-2.jpg","2025-05-25 09:48:51","2025-05-25 09:48:51"
,6,"Where to Sell Ceramics","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam ex numquam, explicabo nam minima dolorum modi, magnam totam quaerat eos sequi id nihil. Quasi, esse tempora veritatis, quis quidem officiis, aut cumque sapiente harum voluptate fuga libero? Dolores sint vel, autem, consequuntur animi recusandae saepe neque, veniam ut aliquid error. Commodi illo a rerum est, nulla laudantium ab reiciendis ratione vero veritatis provident accusamus sit deserunt ducimus tenetur optio ipsa reprehenderit adipisci minus sunt debitis omnis esse! Optio corrupti accusantium exercitationem accusamus minus ad totam fuga! Asperiores assumenda sit maxime numquam, quae dolores iste repellendus fugiat debitis obcaecati, placeat beatae cupiditate minus laboriosam ipsam nesciunt officiis commodi fuga consequuntur possimus quis? Nam laboriosam, et recusandae ad quasi, sapiente nostrum officia odio omnis tempore accusantium nihil dolorum fuga repellendus similique sit? Atque aliquid ex, dolore architecto similique, ratione ipsum dicta natus nisi deleniti sunt nesciunt consequuntur aut animi hic error cum deserunt voluptate consequatur, ducimus fugit. Provident eum velit culpa, dignissimos, rem voluptatum debitis fugiat odio aliquam dolores necessitatibus tempore laudantium assumenda. Fuga, ipsum expedita! Neque rem numquam eum suscipit tempora facilis dolorum rerum omnis, libero laboriosam mollitia debitis dolorem perferendis sapiente deserunt alias, consequuntur non voluptates architecto sit ipsam quam similique minima. Provident dignissimos hic rerum ipsam qui aperiam nostrum nulla tempora ad. Excepturi cum velit, architecto nihil ex aspernatur culpa, doloremque impedit natus nisi in itaque sed corrupti est blanditiis quisquam. Eligendi voluptatem odit possimus molestiae quae aperiam amet debitis accusamus eum nobis, corporis unde nam excepturi! Dolorum, veniam odit laudantium recusandae architecto tempore quisquam. Illum minima molestiae necessitatibus provident quas, sunt perferendis temporibus autem quam iste! Vitae accusamus praesentium aut quasi quisquam in dolorum error veniam dolorem beatae quidem impedit repudiandae, voluptatum veritatis ab molestiae ipsam aliquam libero facere labore excepturi porro dolore! Ipsa veritatis id non nesciunt voluptatum eum voluptatem ab! Nemo velit labore odio, quasi quas voluptate. Commodi, voluptates quos. Minus nulla dolore quis cum, tenetur aliquid recusandae non. Esse ad nemo exercitationem laudantium praesentium sequi a dolores quam recusandae, incidunt tempore odio, accusantium perspiciatis ullam, cumque nobis illum maiores facere doloribus? Ipsam praesentium, quos iure minima qui veritatis tenetur pariatur cum facilis maiores fugiat quibusdam, similique dolores nobis ea tempore soluta. Amet quidem recusandae non voluptatibus labore at perspiciatis, accusantium aut quod ipsum odit tempora, deleniti, voluptates doloribus velit quasi repudiandae. Unde sequi eaque mollitia animi iure exercitationem laboriosam eveniet fugit accusamus tenetur impedit odio odit veniam ab nostrum qui recusandae ratione quaerat nihil doloribus iusto eligendi, rerum praesentium nam. Sapiente sunt cupiditate quidem perferendis sint impedit rem, eaque vitae similique doloremque error qui veniam, voluptatibus saepe obcaecati, quibusdam molestias debitis perspiciatis ratione libero facilis possimus!","uploads/posts/tea-ceremony.jpg","2025-05-25 09:48:51","2025-05-25 09:48:51"
,1,"Inside the Ceramic Studio","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","uploads/posts/tea-ceremony.jpg",
,2,"From Clay to Cup","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","uploads/posts/tea-ceremony.jpg","2025-05-25 09:48:51","2025-05-25 09:48:51"
,3,"Sketching Ideas","How concepts come to life in clay. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur.","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam","uploads/posts/tea.jpg","2025-05-25 09:48:51","2025-05-25 09:48:51"
,4,"Firing Day","Preparing and loading the kiln. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur.","Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam Lorem, ipsum dolor sit amet consectetur adipisicing elit. Deleniti ratione maiores quod officia reiciendis laudantium, doloribus facilis quia provident, doloremque aspernatur. Architecto debitis perspiciatis perferendis, eum odit quia quam",NULL,"2025-05-25 09:48:51","2025-05-25 09:48:51"
